"최민수,권총"
최민수
"최민수,허세"
"최민수,기운"
"최민수,웃음"
"최민수,웨딩드레스"
"최민수,화생방,선글라스"
"최민수,상처,절규"
"최민수,눈물"
"정보석,권총"
"개구리,눈물,권총"
"전광렬,권총"
권총
"에비츄, 눈물"
"에비츄, 눈물"
"에비츄, 눈물"
"에비츄, 문"
"에비츄, 당황"
"에비츄, 투정"
"에비츄, 먹방, 폭식, 다이어트"
"에비츄, 잠"
"싸대기, 공부, 뺨"
"무한도전, 무도, 유재석"
"무한도전, 무도, 하하, 거짓말, 허언"
"성동일, 의문"
"전현무, 융통성, 답답"
"정준하, 무도, 무한도전"
웃음
"레오나르도, 디카프리오, 레오나르도 디카프리오, 한잔"
"이경영,진행시켜"
"개비스콘, 해소, 스트레스, 만능짤"
"무한도전, 무도, 하하"
"춤, 신남"
"춤, 신남, 고개"
"심영, 야인시대, 고자, 고자라니"
"노잼, 관객, 야인시대, 지루"
"아다치, 비웃음"
"고구마, 모죠, 모죠의 일지, 웹툰"
"모죠, 모죠의 일지, 웹툰, 기절"
"홍준표, 홍카콜라"
"홍준표, 홍카콜라"
아이유
"혜리, ㅅㅂ, 식빵, 욕, ㅆㅂ"
"전재산, 거지"
"친구비, 친구비용"
"김성균, 사장님, 응답하라"
"아가리, 침묵"
"전광렬, 행복, 크림빵"
"전광렬, 화나"
"전광렬, 분노, 화나"
"황정민, 두통, 분노, 화나, 신세계"
"고독, 청승, 혼자"
"주식, 병나발, 소주병, 코인, 천호진, 비트코인"
"얼굴, 무도, 무한도전"
"ㅅㅂ, 식빵, 욕, ㅆㅂ"
"코난, 조준, 시계, 정조누, 명탐정"
"귀귀, 만화"
"짱구, 기쁨"
"오늘, 여기까지, 유재석, 무도, 무한도전"
가면라이더
"손현주, 비트코인, 코인, 거지, 담배, 파산"
"박진영, 중성화수술, 중성, 수술, 넥카라"
"무한도전, 무도, 정준하, 주먹"
"약속, 다이어트, 돼지"
"강호, 도리,"
성동일
"공부, 다짐, 결심"
"분노, 화남, 김래원, 해바라기"
"똥, 기계"
"일론머스크, 엄지, 비트코인, 코인"
"일론머스크, 도지, 비트코인, 코인, 도지코인"
"입, 무한도전, 무도, 유재석, 정준하,"
"박명수, 무도, 무한도전,"
"눈동자, 건배, 술잔, 술"
"박진영, jyp, 건배, 술잔, 술, 남친짤"
a
"키스, 순간, 맨솔, 멘솔"
"처음, 광경,"
"원숭이, 담배, 흡연"
"놀람, 감동, 원숭이"
"무한도전, 무도, 유재석, ?, 물음표, 의문"
"안선생님, 슬램덩크, 성장"
"강아지, 개"
"기안84, 기안, 분노, 양치, 양치질, 나혼자산다, 나혼산, 샤워"
"마동석, 오레오, 까불지마"
"마동석, 관속, 매장"
"나혼자산다, 나혼산, 장도연, 피곤, 짜증"
강호동
"퇴사, 사퇴, 회사, 강동원, 사직서"
"도라에몽, 노력, 부족, 공부, 시험"
"월요일, 주말, 일요일, 일요, 병, 월요병, 출근, 직장인, 순삭"
"야근, 무한상사, 회사, 퇴근, 유재석, 무한도전, 무도"
"입틀막, 깜놀, 충격, 조보아, 골목식당"
"피타고라스, 명언"
"로딩, 버퍼링, 생각중"
"장풍, 목사, 사이비, 손짓"
"분노조절장애, 분노, 화난, 화남, 대륙, 꼬마"
이마
혐오
"흰둥이, 강아지, 개, 인생"
a
"놀람, 공포, 무서움, 깜놀"
"심쿵, 심장, 충격, 강제심쿵, 할아버지"
"심쿵, 심장, 충격, 강제심쿵, 하트, 토끼"
"소린지, 소리, 공부, 시험, 수업"
"덜덜, ㄷㄷ, ㄷㄷㄷ, 귀귀"
"무한도전, 무도, 유재석, 소름"
"짱구, 사과, 인사"
"김수미, 소주, 술, 병나발"
"짱구, 침"
"고양이, 표정"
"무한도전,정준하,입"
"무한도전, 노홍철, 밥, 상남자"
"무한도전, 박명수, 분노"
"무한도전, 절, 감사"
"휴대폰, 행복"
"환호,남자"
"미니언즈, 박수, 환호"
"전광렬, 산삼, 허준, 약초"
"생일,파티"
"군대, 군인, 과자, 몽쉘, 행복"
짱구
"여자, 분노"
"김정은, 분노"
"이승윤, 자연인"
"나문희,호박,고구마"
"추노, 고구마, 장혁"
"전광렬, 눈물, 빵"
"유병재, 안습"
단비
"심슨, 눈물"
"아이유, 눈물"
"짱구, 엄마, 화남"
공포
"식은땀, 공포"
"장윤정, 혐오"
"아이유, 화남"
혐오
"탈락, 혐오"
"박미선, 혐오"
"노홍철, 무한도전, 혐오"
몬스터주식회사
"중립, 기어"
"김정은,박수"
아이유
개판
"마동석,진실의방"
마동석
유재석
"마동석,슬리퍼,싸다구"
"야구,낙시"
"권총, 오징어게임"
a
"김동현,혼인신고"
"가즈아,최민식"
a
"김사랑, 여자"
여자
"쓰레기, 봉투"
"쓰레기, 심슨"
"깐부, 오징어게임, 오일남"
"무궁화 꽃이 피었습니다, 오징어 게임"
"김래원,해바라기"
"병진이형, 해바라기, 오태식"
"이병헌, 흑역사, 춤"
"라이언,춤"
편안
a
"마동석,망치,오함마"
멱살
"멘붕,좌절,짜증"
"지랄, 한석규,ㅈㄹ"
"지랄, 염병"
"미안,죄송"
"미안,죄송"
"트럭,여고생,미안,죄송"
"ㅗ,뻐큐,송강호"
"입, 입술, 닥쳐"
해리포터
"백종원, 맛"
"박명수, 좌절"
개구리
"귀귀,노답,절레"
"젖소,졋소"
"참을인,인내"
유재석
유재석
"홍진경,무한도전,거짓말"
"무한도전,사이코패스"
"노홍철,무한도전,아닌데"
"야나두,조정석"
"주이,트로피카나"
"입틀막,크리스탈"
"안녕, 퇴사"
"누구인가, 궁예"
"최준석, 오예스"
